"Date","Share Code","Year High (GHS)","Year Low (GHS)","Previous Closing Price VWAP (GHS)","Opening Price (GHS)","Closing Price VWAP (GHS)","Price Change (GHS)","Closing Bid Price (GHS)","Closing Offer Price (GHS)","Total Shares Traded","Total Value Traded","Last Transaction Price (GHS)"
"2018-12-05","GOIL","5.05","2.92","3.2","3.2","3.2","0","","3.2","400","1,280.00","3.2"
"2018-12-06","GOIL","5.05","2.92","3.2","3.2","3.2","0","","3.2","1,500","4,800.00","3.2"
"2018-12-10","GOIL","5.05","2.92","3.2","3.2","3.2","0","","3.2","0","0","3.2"
"2018-12-11","GOIL","5.05","2.92","3.2","3.2","3.2","0","","","700","2,240.00","3.2"
"2018-12-12","GOIL","5.05","2.92","3.2","3.2","3.2","0","","3.2","0","0","3.2"
"2018-12-13","GOIL","5.05","2.92","3.2","3.2","3.2","0","","3.2","15,200","48,640.00","3.2"
"2018-12-14","GOIL","5.05","2.92","3.2","3.2","3.2","0","","3.18","15,800","50,549.00","3.19"
"2018-12-17","GOIL","5.05","2.92","3.2","3.2","3.2","0","","3.2","4,600","14,720.00","3.2"
"2018-12-18","GOIL","5.05","2.92","3.2","3.2","3.2","0","","3.19","4,400","14,058.00","3.19"
"2018-12-19","GOIL","5.05","2.92","3.2","3.2","3.2","0","","3.19","100","320","3.19"
"2018-12-20","GOIL","5.05","2.92","3.2","3.2","3.2","0","","3.2","1,200","3,840.00","3.2"
"2018-12-21","GOIL","5.05","2.92","3.2","3.2","3.2","0","","3.2","0","0","3.2"
"2018-12-24","GOIL","5.05","2.92","3.2","3.2","3.2","0","","3.2","2,100","6,720.00","3.2"
"2018-12-27","GOIL","5.05","2.92","3.2","3.2","3.2","0","3","3.2","100","320","3.2"
"2018-12-28","GOIL","5.05","2.92","3.2","3.2","3.12","-0.08","","3","35,600","111,200.00","3"
"2018-12-31","GOIL","5.05","2.92","3.12","3.12","3.12","0","","3.12","0","0","3"
"2019-01-02","GOIL","3.12","3.12","3.12","3.12","3.12","0","","","3,100","9,672.00","3.12"
"2019-01-03","GOIL","3.12","3.12","3.12","3.12","3.12","0","3","","6,200","19,344.00","3.12"
"2019-01-04","GOIL","3.12","3.12","3.12","3.12","3.12","0","","3.12","1,500","4,680.00","3.12"
"2019-01-08","GOIL","3.12","3.11","3.12","3.12","3.11","-0.01","","3.11","200","622","3.11"
"2019-01-09","GOIL","3.12","3.11","3.11","3.11","3.11","0","","3.11","0","0","3.11"
"2019-01-10","GOIL","3.12","3.11","3.11","3.11","3.1","-0.01","","3.11","100","310","3.11"
"2019-01-11","GOIL","3.12","3.11","3.1","3.1","3.1","0","","3.1","0","0","3.11"
"2019-01-14","GOIL","3.12","3.11","3.1","3.1","3.1","0","","3.09","0","0","3.11"
"2019-01-15","GOIL","3.12","3.11","3.1","3.1","3.1","0","3","3.1","200","620","3.11"
"2019-01-16","GOIL","3.12","3.11","3.1","3.1","3.11","0.01","","3.1","200","622","3.1"
"2019-01-17","GOIL","3.12","3.1","3.11","3.11","3.1","-0.01","","3.1","16,000","49,600.00","3.1"
"2019-01-18","GOIL","3.12","3.09","3.1","3.1","3.09","-0.01","","3.08","7,500","23,175.00","3.09"
"2019-01-21","GOIL","3.12","3.07","3.09","3.09","3.07","-0.02","","3.07","600","1,842.00","3.07"
"2019-01-22","GOIL","3.12","3.05","3.07","3.07","3.05","-0.02","","3.04","500","1,525.00","3.05"
"2019-01-23","GOIL","3.12","3.03","3.05","3.05","3.03","-0.02","","3","300","909","3.03"
"2019-01-24","GOIL","3.12","3.03","3.03","3.03","3.03","0","","3","0","0","3.03"
"2019-01-25","GOIL","3.12","3","3.03","3.03","3","-0.03","","3","100","300","3"
"2019-01-28","GOIL","3.12","3","3","3","3","0","","2.99","0","0","3"
"2019-01-29","GOIL","3.12","3","3","3","3","0","","2.99","400","1,200.00","3"
"2019-01-30","GOIL","3.12","3","3","3","3","0","2.55","2.99","0","0","3"
"2019-01-31","GOIL","3.12","3","3","3","3","0","2.55","2.99","0","0","3"
"2019-02-01","GOIL","3.12","3","3","3","3","0","2.55","3","0","0","3"
"2019-02-04","GOIL","3.12","2.99","3","3","2.99","-0.01","2.55","2.99","100","299","2.99"
"2019-02-05","GOIL","3.12","2.95","2.99","2.99","2.95","-0.04","2.55","2.95","100","295","2.95"
"2019-02-06","GOIL","3.12","2.93","2.95","2.95","2.93","-0.02","","2.6","52,600","154,260.00","2.6"
"2019-02-07","GOIL","3.12","2.93","2.93","2.93","2.93","0","","2.93","100","293","2.93"
"2019-02-08","GOIL","3.12","2.93","2.93","2.93","2.93","0","","2.93","0","0","2.93"
"2019-02-11","GOIL","3.12","2.93","2.93","2.93","2.93","0","","2.93","100","293","2.93"
"2019-02-12","GOIL","3.12","2.93","2.93","2.93","2.93","0","","2.93","900","2,637.00","2.93"
"2019-02-13","GOIL","3.12","2.93","2.93","2.93","2.93","0","","2.92","1,900","5,563.00","2.92"
"2019-02-14","GOIL","3.12","2.93","2.93","2.93","2.93","0","","2.9","0","0","2.92"
"2019-02-15","GOIL","3.12","2.93","2.93","2.93","2.94","0.01","2.6","2.94","800","2,352.00","2.94"
"2019-02-18","GOIL","3.12","2.93","2.94","2.94","2.94","0","2.6","2.94","1,000","2,940.00","2.94"
"2019-02-19","GOIL","3.12","2.93","2.94","2.94","2.93","-0.01","","2.94","1,900","5,570.00","2.93"
"2019-02-20","GOIL","3.12","2.93","2.93","2.93","2.93","0","","2.94","0","0","2.93"
"2019-02-21","GOIL","3.12","2.93","2.93","2.93","2.93","0","","2.93","200","586","2.93"
"2019-02-22","GOIL","3.12","2.93","2.93","2.93","2.93","0","","2.93","700","2,051.00","2.93"
"2019-02-25","GOIL","3.12","2.93","2.93","2.93","2.93","0","2.92","2.93","0","0","2.93"
"2019-02-26","GOIL","3.12","2.93","2.93","2.93","2.93","0","","2.93","200","586","2.93"
"2019-02-27","GOIL","3.12","2.93","2.93","2.93","2.93","0","","2.92","0","0","2.93"
"2019-02-28","GOIL","3.12","2.92","2.93","2.93","2.92","-0.01","","2.92","300","876","2.92"
"2019-03-01","GOIL","3.12","2.9","2.92","2.92","2.9","-0.02","2.6","2.9","3,000","8,701.00","2.9"
"2019-03-04","GOIL","3.12","2.9","2.9","2.9","2.9","0","2.6","2.9","0","0","2.9"
"2019-03-05","GOIL","3.12","2.9","2.9","2.9","2.9","0","2.6","2.9","0","0","2.9"
"2019-03-07","GOIL","3.12","2.9","2.9","2.9","2.9","0","2.6","2.89","0","0","2.9"
"2019-03-08","GOIL","3.12","2.9","2.9","2.9","2.9","0","2.8","2.9","300","870","2.9"
"2019-03-11","GOIL","3.12","2.88","2.9","2.9","2.88","-0.02","2.6","2.88","200","576","2.88"
"2019-03-12","GOIL","3.12","2.88","2.88","2.88","2.88","0","2.6","2.85","300","864","2.88"
"2019-03-13","GOIL","3.12","2.83","2.88","2.88","2.83","-0.05","2.6","2.83","700","1,981.00","2.83"
"2019-03-14","GOIL","3.12","2.54","2.83","2.83","2.54","-0.29","","2.5","13,400","34,080.00","2.5"
"2019-03-15","GOIL","3.12","2.54","2.54","2.54","2.54","0","","2.54","5,800","14,732.00","2.54"
"2019-03-18","GOIL","3.12","2.54","2.54","2.54","2.54","0","","2.54","3,000","7,620.00","2.54"
"2019-03-19","GOIL","3.12","2.54","2.54","2.54","2.54","0","","2.54","1,900","4,826.00","2.54"
"2019-03-20","GOIL","3.12","2.54","2.54","2.54","2.54","0","","2.54","100","254","2.54"
"2019-03-21","GOIL","3.12","2.54","2.54","2.54","2.54","0","","2.54","200","508","2.54"
"2019-03-22","GOIL","3.12","2.54","2.54","2.54","2.54","0","","2.54","0","0","2.54"
"2019-03-25","GOIL","3.12","2.54","2.54","2.54","2.54","0","","2.53","0","0","2.54"
"2019-03-26","GOIL","3.12","2.54","2.54","2.54","2.54","0","","2.53","0","0","2.54"
"2019-03-27","GOIL","3.12","2.53","2.54","2.54","2.53","-0.01","2.16","2.53","200","506","2.53"
"2019-03-28","GOIL","3.12","2.53","2.53","2.53","2.53","0","2.16","2.53","0","0","2.53"
"2019-03-29","GOIL","3.12","2.51","2.53","2.53","2.51","-0.02","2.16","2.5","1,400","3,518.00","2.5"
"2019-04-01","GOIL","3.12","2.49","2.51","2.51","2.49","-0.02","2.16","2.48","20,700","51,524.00","2.48"
"2019-04-02","GOIL","3.12","2.43","2.49","2.49","2.43","-0.06","2.16","2.34","59,900","145,594.00","2.36"
"2019-04-03","GOIL","3.12","2.43","2.43","2.43","2.43","0","2.16","2.4","0","0","2.36"
"2019-04-04","GOIL","3.12","2.43","2.43","2.43","2.43","0","2.16","2.43","569,400","1,382,442.00","2.43"
"2019-04-05","GOIL","3.12","2.43","2.43","2.43","2.43","0","","2.43","52,000","126,360.00","2.43"
"2019-04-08","GOIL","3.12","2.43","2.43","2.43","2.43","0","","","5,400","13,122.00","2.43"
"2019-04-09","GOIL","3.12","2.43","2.43","2.43","2.43","0","","2.43","0","0","2.43"
"2019-04-10","GOIL","3.12","2.42","2.43","2.43","2.42","-0.01","","2.42","36,000","87,120.00","2.42"
"2019-04-11","GOIL","3.12","2.42","2.42","2.42","2.42","0","","2.42","3,200","7,744.00","2.42"
"2019-04-12","GOIL","3.12","2.2","2.42","2.42","2.2","-0.22","","2.2","28,100","61,842.00","2.2"
"2019-04-15","GOIL","3.12","2.2","2.2","2.2","2.4","0.2","","2.43","100","240","2.4"
"2019-04-16","GOIL","3.12","2.2","2.4","2.4","2.4","0","","2.43","0","0","2.4"
"2019-04-17","GOIL","3.12","2.2","2.4","2.4","2.4","0","","2.4","200","480","2.4"
"2019-04-18","GOIL","3.12","2.2","2.4","2.4","2.4","0","","2.4","32,000","76,800.00","2.4"
"2019-04-23","GOIL","3.12","2.2","2.4","2.4","2.4","0","","2.4","1,000","2,400.00","2.4"
"2019-04-24","GOIL","3.12","2.2","2.4","2.4","2.4","0","","2.4","229,400","550,560.00","2.4"
"2019-04-25","GOIL","3.12","2.2","2.4","2.4","2.4","0","","","1,200","2,881.00","2.43"
"2019-04-26","GOIL","3.12","2.2","2.4","2.4","2.4","0","","2.4","0","0","2.43"
"2019-04-29","GOIL","3.12","2.2","2.4","2.4","2.4","0","","2.4","2,100","5,040.00","2.4"
"2019-04-30","GOIL","3.12","2.2","2.4","2.4","2.4","0","","2.4","0","0","2.4"
"2019-05-02","GOIL","3.12","2.2","2.4","2.4","2.4","0","","2.4","500","1,200.00","2.4"
"2019-05-03","GOIL","3.12","2.2","2.4","2.4","2.4","0","","2.4","11,400","27,360.00","2.4"
"2019-05-06","GOIL","3.12","2.2","2.4","2.4","2.3","-0.1","","2.3","8,900","20,470.00","2.3"
"2019-05-07","GOIL","3.12","2.2","2.3","2.3","2.3","0","","2.3","2,000","4,600.00","2.3"
"2019-05-08","GOIL","3.12","2.2","2.3","2.3","2.3","0","","2.3","800","1,840.00","2.3"
"2019-05-09","GOIL","3.12","2.2","2.3","2.3","2.35","0.05","","","108,000","253,385.00","2.35"
"2019-05-10","GOIL","3.12","2.2","2.35","2.35","2.35","0","2.35","","100","235","2.35"
"2019-05-13","GOIL","3.12","2.2","2.35","2.35","2.35","0","2.3","2.35","6,600","15,495.00","2.34"
"2019-05-14","GOIL","3.12","2.2","2.35","2.35","2.35","0","2.35","","0","0","2.34"
"2019-05-15","GOIL","3.12","2.2","2.35","2.35","2.35","0","","","300","705","2.35"
"2019-05-16","GOIL","3.12","2.2","2.35","2.35","2.35","0","","","0","0","2.35"
"2019-05-17","GOIL","3.12","2.2","2.35","2.35","2.35","0","2.34","","35,100","82,485.00","2.35"
"2019-05-20","GOIL","3.12","2.2","2.35","2.35","2.36","0.01","2.35","2.36","18,500","43,660.00","2.36"
"2019-05-21","GOIL","3.12","2.2","2.36","2.36","2.36","0","2.35","2.36","19,300","45,548.00","2.36"
"2019-05-22","GOIL","3.12","2.2","2.36","2.36","2.36","0","2.36","","0","0","2.36"
"2019-05-23","GOIL","3.12","2.2","2.36","2.36","2.35","-0.01","","2.35","2,800","6,593.00","2.35"
"2019-05-24","GOIL","3.12","2.2","2.35","2.35","2.35","0","","2.35","1,600","3,760.00","2.35"
"2019-05-27","GOIL","3.12","2.2","2.35","2.35","2.35","0","","2.35","0","0","2.35"
"2019-05-28","GOIL","3.12","2.2","2.35","2.35","2.3","-0.05","","","5,100","11,730.00","2.3"
"2019-05-29","GOIL","3.12","2.2","2.3","2.3","2.3","0","","2.3","13,700","31,510.00","2.3"
"2019-05-30","GOIL","3.12","2.2","2.3","2.3","2.3","0","","","900","2,070.00","2.3"
"2019-05-31","GOIL","3.12","2.2","2.3","2.3","2.3","0","2.3","","0","0","2.3"
"2019-06-03","GOIL","3.12","2.2","2.3","2.3","2.3","0","2.3","","200","460","2.3"
"2019-06-04","GOIL","3.12","2.2","2.3","2.3","2.3","0","2.3","2.4","100","230","2.3"
"2019-06-06","GOIL","3.12","2.2","2.3","2.3","2.3","0","","2.3","2,500","5,750.00","2.3"
"2019-06-07","GOIL","3.12","2.2","2.3","2.3","2.3","0","2","2.3","45,600","104,880.00","2.3"
"2019-06-10","GOIL","3.12","2.2","2.3","2.3","2.3","0","2","","100","230","2.3"
"2019-06-11","GOIL","3.12","2.2","2.3","2.3","2.3","0","2","","0","0","2.3"
"2019-06-12","GOIL","3.12","2.2","2.3","2.3","2.3","0","2","","800","1,840.00","2.3"
"2019-06-13","GOIL","3.12","2.2","2.3","2.3","2.2","-0.1","2.2","","500","1,100.00","2.2"
"2019-06-14","GOIL","3.12","2.2","2.2","2.2","2.2","0","2","","0","0","2.2"
"2019-06-17","GOIL","3.12","2.2","2.2","2.2","2.2","0","","","0","0","2.2"
"2019-06-18","GOIL","3.12","2.2","2.2","2.2","2.2","0","2","2.2","0","0","2.2"
"2019-06-19","GOIL","3.12","2.2","2.2","2.2","2.2","0","2","2.2","600","1,320.00","2.2"
"2019-06-20","GOIL","3.12","2.2","2.2","2.2","2.2","0","2.1","2.2","1,100","2,420.00","2.2"
"2019-06-21","GOIL","3.12","2.2","2.2","2.2","2.2","0","2.1","","3,200","7,040.00","2.2"
"2019-06-24","GOIL","3.12","2.2","2.2","2.2","2.2","0","","2.2","0","0","2.2"
"2019-06-25","GOIL","3.12","2.2","2.2","2.2","2.2","0","2.2","","206,500","454,300.00","2.2"
"2019-06-26","GOIL","3.12","2.2","2.2","2.2","2.2","0","","2.2","251,500","553,300.00","2.2"
"2019-06-27","GOIL","3.12","2.2","2.2","2.2","2.2","0","2.1","2.2","91,700","201,740.00","2.2"
"2019-06-28","GOIL","3.12","2.2","2.2","2.2","2.2","0","2.05","","3,500","7,700.00","2.2"
"2019-07-01","GOIL","3.12","2.2","2.2","2.2","2.2","0","2.1","2.2","0","0","2.2"
"2019-07-02","GOIL","3.12","2.2","2.2","2.2","2.2","0","","2.2","3,100","6,820.00","2.2"
"2019-07-03","GOIL","3.12","2.2","2.2","2.2","2.2","0","2.2","","0","0","2.2"
"2019-07-04","GOIL","3.12","2.2","2.2","2.2","2.2","0","2.2","","0","0","2.2"
"2019-07-05","GOIL","3.12","2.2","2.2","2.2","2.2","0","2.2","","700","1,540.00","2.2"
"2019-07-08","GOIL","3.12","2.2","2.2","2.2","2.2","0","2","2.2","1,300","2,860.00","2.2"
"2019-07-09","GOIL","3.12","2.2","2.2","2.2","2.2","0","","2.2","18,400","40,480.00","2.2"
"2019-07-10","GOIL","3.12","2.2","2.2","2.2","2.2","0","","2.2","400","880","2.2"
"2019-07-11","GOIL","3.12","2.2","2.2","2.2","2.2","0","2.2","","300","660","2.2"
"2019-07-12","GOIL","3.12","2.2","2.2","2.2","2.2","0","2.2","","1,200","2,640.00","2.2"
"2019-07-15","GOIL","3.12","2.2","2.2","2.2","2.2","0","","","0","0","2.2"
"2019-07-16","GOIL","3.12","2.2","2.2","2.2","2.2","0","","2.2","200","440","2.2"
"2019-07-17","GOIL","3.12","2.2","2.2","2.2","2.2","0","2","2.2","1,000","2,200.00","2.2"
"2019-07-18","GOIL","3.12","2.2","2.2","2.2","2.2","0","2","2.2","0","0","2.2"
"2019-07-19","GOIL","3.12","2.2","2.2","2.2","2.2","0","2","2.2","1,500","3,300.00","2.2"
"2019-07-22","GOIL","3.12","2.2","2.2","2.2","2.2","0","","2.2","1,000","2,200.00","2.2"
"2019-07-23","GOIL","3.12","2.2","2.2","2.2","2.2","0","2.1","2.2","800","1,760.00","2.2"
"2019-07-24","GOIL","3.12","2.2","2.2","2.2","2.2","0","","2.2","2,600","5,720.00","2.2"
"2019-07-25","GOIL","3.12","2.18","2.2","2.2","2.18","-0.02","","2.18","1,600","3,482.00","2.17"
"2019-07-26","GOIL","3.12","2.05","2.18","2.18","2.05","-0.13","","2","1,900","3,900.00","2"
"2019-07-29","GOIL","3.12","2.02","2.05","2.05","2.02","-0.03","","2.02","50,000","101,000.00","2.02"
"2019-07-30","GOIL","3.12","2","2.02","2.02","2","-0.02","","2","2,400","4,802.00","2"
"2019-07-31","GOIL","3.12","2","2","2","2","0","","2","2,000","4,000.00","2"
"2019-08-01","GOIL","3.12","2","2","2","2","0","","2","49,600","99,200.00","2"
"2019-08-02","GOIL","3.12","2","2","2","2","0","1.9","2","1,000","2,000.00","2"
"2019-08-06","GOIL","3.12","2","2","2","2","0","1.9","2","0","0","2"
"2019-08-07","GOIL","3.12","2","2","2","2","0","1.9","2","200","400","2"
"2019-08-08","GOIL","3.12","2","2","2","2","0","1.99","2","7,100","14,188.00","1.99"
"2019-08-09","GOIL","3.12","2","2","2","2","0","1.99","2","3,400","6,800.00","2"
"2019-08-13","GOIL","3.12","2","2","2","2","0","1.99","2","200","400","2"
"2019-08-14","GOIL","3.12","2","2","2","2","0","1.99","2","800","1,596.00","1.99"
"2019-08-15","GOIL","3.12","2","2","2","2","0","1.99","2","1,600","3,200.00","2"
"2019-08-16","GOIL","3.12","2","2","2","2","0","1.99","2","400","800","2"
"2019-08-19","GOIL","3.12","2","2","2","2","0","","2","200","400","2"
"2019-08-20","GOIL","3.12","2","2","2","2","0","1.99","2","200","400","2"
"2019-08-21","GOIL","3.12","2","2","2","2","0","1.99","2","600","1,200.00","2"
"2019-08-22","GOIL","3.12","2","2","2","2","0","1.9","1.99","30,700","61,393.00","1.99"
"2019-08-23","GOIL","3.12","2","2","2","2","0","1.9","1.99","0","0","1.99"
"2019-08-26","GOIL","3.12","2","2","2","2","0","","2","0","0","1.99"
"2019-08-26","GOIL","3.12","2","2","2","2","0","","2","0","0","1.99"
"2019-08-27","GOIL","3.12","2","2","2","2","0","","2","100","200","2"
"2019-08-28","GOIL","3.12","2","2","2","2","0","","2","900","1,800.00","2"
"2019-08-29","GOIL","3.12","2","2","2","2","0","","2","4,300","8,600.00","2"
"2019-08-30","GOIL","3.12","2","2","2","2","0","","2","1,700","3,400.00","2"
"2019-09-02","GOIL","3.12","2","2","2","2","0","","","0","0","2"
"2019-09-03","GOIL","3.12","2","2","2","2","0","","2","9,500","19,000.00","2"
"2019-09-04","GOIL","3.12","2","2","2","2","0","","2","300","600","2"
"2019-09-05","GOIL","3.12","2","2","2","2","0","","","0","0","2"
"2019-09-06","GOIL","3.12","2","2","2","2","0","","","0","0","2"
"2019-09-09","GOIL","3.12","2","2","2","2","0","","","900","1,800.00","2"
"2019-09-10","GOIL","3.12","2","2","2","2","0","","2","200","400","2"
"2019-09-11","GOIL","3.12","2","2","2","2","0","","1.8","200","400","2"
"2019-09-12","GOIL","3.12","2","2","2","2","0","","2","1,900","3,800.00","2"
"2019-09-13","GOIL","3.12","2","2","2","2","0","","2","300","600","2"
"2019-09-16","GOIL","3.12","2","2","2","2","0","","2","1,500","3,000.00","2"
"2019-09-17","GOIL","3.12","2","2","2","2","0","","2","0","0","2"
"2019-09-18","GOIL","3.12","2","2","2","2","0","","2","0","0","2"
"2019-09-19","GOIL","3.12","2","2","2","2","0","","2","0","0","2"
"2019-09-20","GOIL","3.12","2","2","2","2","0","","2","500","1,000.00","2"
"2019-09-24","GOIL","3.12","2","2","2","2","0","","2","0","0","2"
"2019-09-25","GOIL","3.12","2","2","2","2","0","","2","0","0","2"
"2019-09-26","GOIL","3.12","2","2","2","2","0","","2","0","0","2"
"2019-09-27","GOIL","3.12","2","2","2","2","0","","2","0","0","2"
"2019-09-30","GOIL","3.12","2","2","2","2","0","","2","0","0","2"
"2019-10-01","GOIL","3.12","2","2","2","2","0","","1.99","0","0","2"
"2019-10-02","GOIL","3.12","2","2","2","2","0","","1.99","200","400","2"
"2019-10-03","GOIL","3.12","2","2","2","2","0","","1.9","1,000","2,000.00","2"
"2019-10-04","GOIL","3.12","2","2","2","2","0","","1.9","0","0","2"
"2019-10-07","GOIL","3.12","1.9","2","2","1.9","-0.1","","2","1,700","3,230.00","1.9"
"2019-10-08","GOIL","3.12","1.9","1.9","1.9","1.9","0","1.7","1.89","13,700","26,030.00","1.9"
"2019-10-09","GOIL","3.12","1.9","1.9","1.9","1.9","0","","2","1,800","3,420.00","1.9"
"2019-10-10","GOIL","3.12","1.75","1.9","1.9","1.75","-0.15","","1.9","27,100","47,450.00","1.75"
"2019-10-11","GOIL","3.12","1.75","1.75","1.75","1.75","0","","1.8","0","0","1.75"
"2019-10-14","GOIL","3.12","1.75","1.75","1.75","1.75","0","","1.8","0","0","1.75"
"2019-10-15","GOIL","3.12","1.75","1.75","1.75","1.75","0","","1.75","200","350","1.75"
"2019-10-16","GOIL","3.12","1.75","1.75","1.75","1.75","0","","1.75","900","1,575.00","1.75"
"2019-10-17","GOIL","3.12","1.75","1.75","1.75","1.75","0","","1.75","200","350","1.75"
"2019-10-18","GOIL","3.12","1.75","1.75","1.75","1.75","0","","1.75","1,800","3,150.00","1.75"
"2019-10-21","GOIL","3.12","1.7","1.75","1.75","1.7","-0.05","","1.7","15,300","26,010.00","1.7"
"2019-10-22","GOIL","3.12","1.7","1.7","1.7","1.7","0","1.5","1.75","0","0","1.7"
"2019-10-23","GOIL","3.12","1.7","1.7","1.7","1.7","0","","1.75","1,100","1,870.00","1.7"
"2019-10-24","GOIL","3.12","1.7","1.7","1.7","1.7","0","","1.7","0","0","1.7"
"2019-10-25","GOIL","3.12","1.7","1.7","1.7","1.7","0","","1.7","100","170","1.7"
"2019-10-28","GOIL","3.12","1.7","1.7","1.7","1.7","0","","1.69","695,500","1,182,350.00","1.7"
"2019-10-29","GOIL","3.12","1.7","1.7","1.7","1.7","0","1.6","1.69","6,000","10,182.00","1.69"
"2019-10-30","GOIL","3.12","1.7","1.7","1.7","1.7","0","","1.7","3,400","5,780.00","1.7"
"2019-10-31","GOIL","3.12","1.7","1.7","1.7","1.7","0","","1.7","12,300","20,910.00","1.7"
"2019-11-01","GOIL","3.12","1.7","1.7","1.7","1.7","0","","1.7","700","1,190.00","1.7"
"2019-11-04","GOIL","3.12","1.7","1.7","1.7","1.7","0","1.7","","0","0","1.7"
"2019-11-05","GOIL","3.12","1.7","1.7","1.7","1.7","0","1.7","","0","0","1.7"
"2019-11-06","GOIL","3.12","1.7","1.7","1.7","1.7","0","","","0","0","1.7"
"2019-11-07","GOIL","3.12","1.7","1.7","1.7","1.7","0","1.6","1.7","300","510","1.7"
"2019-11-08","GOIL","3.12","1.7","1.7","1.7","1.7","0","","1.7","584,900","994,330.00","1.7"
"2019-11-11","GOIL","3.12","1.7","1.7","1.7","1.7","0","","1.7","2,500","4,250.00","1.7"
"2019-11-12","GOIL","3.12","1.7","1.7","1.7","1.7","0","","1.7","0","0","1.7"
"2019-11-13","GOIL","3.12","1.7","1.7","1.7","1.7","0","","1.7","5,200","8,840.00","1.7"
"2019-11-14","GOIL","3.12","1.7","1.7","1.7","1.7","0","","1.7","0","0","1.7"
"2019-11-15","GOIL","3.12","1.7","1.7","1.7","1.7","0","","1.7","7,300","12,410.00","1.7"
"2019-11-18","GOIL","3.12","1.68","1.7","1.7","1.68","-0.02","","1.67","57,700","96,866.00","1.67"
"2019-11-19","GOIL","3.12","1.68","1.68","1.68","1.69","0.01","","1.7","22,800","38,604.00","1.68"
"2019-11-20","GOIL","3.12","1.68","1.69","1.69","1.68","-0.01","","1.68","22,500","37,815.00","1.68"
"2019-11-21","GOIL","3.12","1.68","1.68","1.68","1.68","0","","1.68","3,900","6,552.00","1.68"
"2019-11-22","GOIL","3.12","1.68","1.68","1.68","1.68","0","","1.67","100","168","1.68"
"2019-11-25","GOIL","3.12","1.68","1.68","1.68","1.68","0","","1.67","100","168","1.68"
"2019-11-26","GOIL","3.12","1.68","1.68","1.68","1.68","0","","1.67","501,800","843,024.00","1.68"
"2019-11-27","GOIL","3.12","1.67","1.68","1.68","1.67","-0.01","","1.67","500","835","1.67"
"2019-11-28","GOIL","3.12","1.67","1.67","1.67","1.68","0.01","","1.68","200","336","1.68"
"2019-11-29","GOIL","3.12","1.67","1.68","1.68","1.67","-0.01","1.67","","900","1,503.00","1.67"
"2019-12-02","GOIL","3.12","1.67","1.67","1.67","1.67","0","1.67","","0","0","1.67"
"2019-12-03","GOIL","3.12","1.67","1.67","1.67","1.67","0","","1.67","0","0","1.67"
"2019-12-04","GOIL","3.12","1.67","1.67","1.67","1.67","0","","1.67","800","1,336.00","1.67"
"2019-12-05","GOIL","3.12","1.66","1.67","1.67","1.66","-0.01","1.65","1.67","600","994","1.65"
"2019-12-09","GOIL","3.12","1.66","1.66","1.66","1.66","0","1.66","1.7","1,100","1,826.00","1.66"
"2019-12-10","GOIL","3.12","1.66","1.66","1.66","1.66","0","1.67","1.7","0","0","1.66"
"2019-12-11","GOIL","3.12","1.66","1.66","1.66","1.67","0.01","","1.7","30,100","50,312.00","1.67"
"2019-12-12","GOIL","3.12","1.66","1.67","1.67","1.69","0.02","1.67","1.69","7,800","13,182.00","1.69"
"2019-12-13","GOIL","3.12","1.66","1.69","1.69","1.7","0.01","","1.7","10,600","18,014.00","1.7"
"2019-12-16","GOIL","3.12","1.66","1.7","1.7","1.7","0","1.7","","0","0","1.7"
"2019-12-17","GOIL","3.12","1.66","1.7","1.7","1.7","0","","1.7","2,900","4,924.00","1.7"
"2019-12-18","GOIL","3.12","1.66","1.7","1.7","1.7","0","","1.7","2,600","4,420.00","1.7"
"2019-12-19","GOIL","3.12","1.66","1.7","1.7","1.7","0","","1.7","8,800","14,960.00","1.7"
"2019-12-20","GOIL","3.12","1.66","1.7","1.7","1.7","0","","1.7","45,900","78,030.00","1.7"
"2019-12-23","GOIL","3.12","1.66","1.7","1.7","1.7","0","","1.7","1,600","2,720.00","1.7"
"2019-12-24","GOIL","3.12","1.66","1.7","1.7","1.7","0","","1.7","100","170","1.7"
"2019-12-27","GOIL","3.12","1.66","1.7","1.7","1.7","0","","1.75","0","0","1.7"
"2019-12-30","GOIL","3.12","1.66","1.7","1.7","1.7","0","","1.75","1,000","1,700.00","1.7"
"2019-12-31","GOIL","3.12","1.66","1.7","1.7","1.7","0","","1.75","16,800","28,560.00","1.7"
"2020-01-02","GOIL","1.7","1.7","1.7","1.7","1.7","0","","1.7","0","0","1.7"
"2020-01-03","GOIL","1.74","1.7","1.7","1.7","1.74","0.04","","","1,200","2,085.00","1.7"
"2020-01-06","GOIL","1.74","1.7","1.74","1.74","1.74","0","","","0","0","1.7"
"2020-01-08","GOIL","1.74","1.7","1.74","1.74","1.74","0","1.74","","400","696","1.74"
"2020-01-09","GOIL","1.74","1.7","1.74","1.74","1.74","0","1.74","","0","0","1.74"
"2020-01-10","GOIL","1.74","1.7","1.74","1.74","1.74","0","1.74","","300","522","1.74"
"2020-01-13","GOIL","1.74","1.7","1.74","1.74","1.74","0","1.74","","2,400","4,176.00","1.74"
"2020-01-14","GOIL","1.74","1.7","1.74","1.74","1.74","0","1.74","","0","0","1.74"
"2020-01-15","GOIL","1.74","1.7","1.74","1.74","1.74","0","1.74","2","0","0","1.74"
